date,MYS,VNM,PHL
2021-11-16,5413.0,10259.0,812.0
2021-11-17,6288.0,9849.0,1152.0
2021-11-18,6380.0,10223.0,1297.0
2021-11-19,6355.0,9625.0,1272.0
2021-11-20,5859.0,9531.0,1158.0
2021-11-21,4854.0,9889.0,1686.0
2021-11-22,4885.0,10321.0,798.0
2021-11-23,5594.0,39132.0,1103.0
2021-11-24,5755.0,11811.0,873.0
2021-11-25,6144.0,12450.0,958.0
2021-11-26,5501.0,13109.0,677.0
2021-11-27,5097.0,16067.0,691.0
2021-11-28,4239.0,12936.0,741.0
2021-11-29,4087.0,13770.0,599.0
2021-11-30,4879.0,13972.0,229.0
2021-12-01,5439.0,14508.0,371.0
2021-12-02,5806.0,13698.0,564.0
2021-12-03,5551.0,14492.0,304.0
2021-12-04,4896.0,13998.0,395.0
2021-12-05,4298.0,14314.0,439.0
2021-12-06,4262.0,14591.0,378.0
2021-12-07,4965.0,13840.0,234.0
2021-12-08,5020.0,14599.0,211.0
2021-12-09,5446.0,15311.0,562.0
2021-12-10,5058.0,14839.0,8.0
2021-12-11,4626.0,16141.0,186.0
2021-12-12,3490.0,14638.0,253.0
2021-12-13,3504.0,15377.0,190.0
2021-12-14,4097.0,15220.0,45.0
2021-12-15,3900.0,15527.0,49.0
2021-12-16,4262.0,34062.0,281.0
2021-12-17,4362.0,15236.0,256.0
2021-12-18,4083.0,15895.0,110.0
2021-12-19,3108.0,16110.0,88.0
2021-12-20,2589.0,14977.0,89.0
2021-12-21,3140.0,16325.0,0.0
2021-12-22,3519.0,16555.0,64.0
2021-12-23,3510.0,16377.0,112.0
2021-12-24,3528.0,16157.0,221.0
2021-12-25,3160.0,15586.0,259.0
2021-12-26,2778.0,15218.0,267.0
2021-12-27,2757.0,14872.0,216.0
2021-12-28,2897.0,14440.0,211.0
2021-12-29,3683.0,13889.0,736.0
2021-12-30,3997.0,19868.0,1381.0
2021-12-31,3573.0,16515.0,2851.0
2022-01-01,3386.0,14835.0,3462.0
2022-01-02,2882.0,16948.0,4404.0
2022-01-03,2690.0,15936.0,3950.0
2022-01-04,2842.0,21728.0,5285.0
2022-01-05,3270.0,17017.0,10727.0
2022-01-06,3543.0,25842.0,17148.0
2022-01-07,3381.0,16278.0,21572.0
2022-01-08,3251.0,16553.0,26323.0
2022-01-09,2888.0,23181.0,28621.0
2022-01-10,2641.0,14818.0,33105.0
2022-01-11,3175.0,16035.0,27922.0
2022-01-12,3198.0,28291.0,32000.0
2022-01-13,3684.0,16725.0,33917.0
2022-01-14,3346.0,16040.0,37070.0
2022-01-15,3074.0,16378.0,38867.0
2022-01-16,3010.0,15684.0,37062.0
2022-01-17,2342.0,21744.0,36983.0
2022-01-18,3245.0,16838.0,28380.0
2022-01-19,3229.0,15959.0,22638.0
2022-01-20,3764.0,16715.0,31034.0
2022-01-21,4046.0,15935.0,32633.0
2022-01-22,4116.0,15707.0,30416.0
2022-01-23,3856.0,14978.0,29730.0
2022-01-24,3214.0,14362.0,24851.0
2022-01-25,4066.0,15743.0,17535.0
2022-01-26,4744.0,15954.0,15752.0
2022-01-27,5439.0,15727.0,18191.0
2022-01-28,5522.0,14929.0,17967.0
2022-01-29,5139.0,15150.0,17313.0
2022-01-30,4915.0,29766.0,16929.0
2022-01-31,4774.0,12674.0,14516.0
2022-02-01,5566.0,11023.0,9465.0
2022-02-02,5736.0,8744.0,7122.0
2022-02-03,5720.0,8601.0,8702.0
2022-02-04,7234.0,11594.0,8321.0
2022-02-05,9117.0,12170.0,7425.0
2022-02-06,10089.0,14112.0,8345.0
2022-02-07,11034.0,16815.0,6507.0
2022-02-08,13944.0,21909.0,3466.0
2022-02-09,17134.0,23956.0,3475.0
2022-02-10,19090.0,26032.0,3849.0
2022-02-11,20939.0,26487.0,3727.0
2022-02-12,22802.0,27311.0,3654.0
2022-02-13,21072.0,26379.0,2982.0
2022-02-14,21315.0,29413.0,2718.0
2022-02-15,22133.0,31814.0,1996.0
2022-02-16,27831.0,34737.0,2671.0
2022-02-17,26701.0,36200.0,2196.0
2022-02-18,27808.0,42439.0,2032.0
2022-02-19,28825.0,54830.0,1666.0
2022-02-20,26832.0,47200.0,1608.0
2022-02-21,25099.0,46880.0,1166.0
2022-02-22,27179.0,55879.0,910.0
2022-02-23,31199.0,82126.0,1422.0
2022-02-24,32070.0,69128.0,1745.0
2022-02-25,30644.0,78795.0,1455.0
2022-02-26,27299.0,98876.0,1214.0
2022-02-27,24466.0,101828.0,1035.0
2022-02-28,23100.0,122480.0,946.0
2022-03-01,25854.0,114144.0,1062.0
2022-03-02,27500.0,151852.0,862.0
2022-03-03,32467.0,176150.0,978.0
2022-03-04,33209.0,173631.0,843.0
2022-03-05,33406.0,173258.0,935.0
2022-03-06,27435.0,202180.0,863.0
2022-03-07,26856.0,147358.0,733.0
2022-03-08,31490.0,194815.0,80.0
2022-03-09,30246.0,265163.0,0.0
2022-03-10,30787.0,218459.0,592.0
2022-03-11,32800.0,188440.0,582.0
2022-03-12,26250.0,454212.0,653.0
2022-03-13,22535.0,209501.0,564.0
2022-03-14,22030.0,264790.0,554.0
2022-03-15,26534.0,175480.0,383.0
2022-03-16,28298.0,267540.0,387.0
2022-03-17,27004.0,353965.0,598.0
2022-03-18,24241.0,192689.0,531.0
2022-03-19,22341.0,424729.0,517.0
2022-03-20,19105.0,166207.0,570.0
2022-03-21,17828.0,131713.0,414.0
2022-03-22,21483.0,249153.0,284.0
2022-03-23,22491.0,140837.0,402.0
2022-03-24,24316.0,120000.0,442.0
2022-03-25,21839.0,161501.0,407.0
2022-03-26,20923.0,158305.0,433.0
2022-03-27,16863.0,91916.0,328.0
2022-03-28,13336.0,263376.0,381.0
2022-03-29,15215.0,111640.0,242.0
2022-03-30,15941.0,85765.0,181.0
2022-03-31,18560.0,92355.0,0.0
2022-04-01,17476.0,86054.0,348.0
2022-04-02,14692.0,65619.0,368.0
2022-04-03,12380.0,102046.0,666.0
2022-04-04,10002.0,48717.0,268.0
2022-04-05,12017.0,54995.0,222.0
2022-04-06,12105.0,58424.0,258.0
2022-04-07,11994.0,90228.0,268.0
2022-04-08,14944.0,65097.0,285.0
2022-04-09,10177.0,34140.0,298.0
2022-04-10,8112.0,28307.0,272.0
2022-04-11,7739.0,51924.0,270.0
2022-04-12,9002.0,22804.0,200.0
2022-04-13,10052.0,24623.0,226.0
2022-04-14,10413.0,23012.0,271.0
2022-04-15,9673.0,73934.0,267.0
2022-04-16,9705.0,23354.0,219.0
2022-04-17,6623.0,14660.0,194.0
2022-04-18,7140.0,43272.0,168.0
2022-04-19,6069.0,13500.0,155.0
2022-04-20,6968.0,13271.0,358.0
2022-04-21,5899.0,30574.0,129.0
2022-04-22,6342.0,11160.0,225.0
2022-04-23,5624.0,10365.0,202.0
2022-04-24,4006.0,8813.0,200.0
2022-04-25,2478.0,8270.0,211.0
2022-04-26,3361.0,48431.0,121.0
2022-04-27,3471.0,11313.0,192.0
2022-04-28,2935.0,7116.0,187.0
2022-04-29,2579.0,6068.0,182.0
2022-04-30,2107.0,5109.0,233.0
2022-05-01,1503.0,3717.0,251.0
2022-05-02,1352.0,3123.0,186.0
2022-05-03,922.0,2709.0,133.0
2022-05-04,1054.0,3088.0,158.0
2022-05-05,1278.0,4305.0,168.0
2022-05-06,1251.0,3819.0,150.0
2022-05-07,1372.0,3345.0,173.0
2022-05-08,2153.0,2269.0,149.0
2022-05-09,2246.0,2175.0,178.0
2022-05-10,2605.0,2855.0,126.0
2022-05-11,3321.0,2758.0,109.0
2022-05-12,3410.0,6499.0,139.0
2022-05-13,3029.0,2670.0,179.0
2022-05-14,2373.0,1895.0,171.0
2022-05-15,2239.0,1594.0,203.0
2022-05-16,1697.0,1550.0,158.0
2022-05-17,1469.0,1785.0,110.0
2022-05-18,2017.0,1831.0,103.0
2022-05-19,2124.0,2728.0,195.0
2022-05-20,2063.0,1587.0,210.0
2022-05-21,2024.0,1457.0,245.0
2022-05-22,1814.0,1319.0,191.0
2022-05-23,1544.0,1179.0,191.0
2022-05-24,1918.0,1323.0,149.0
2022-05-25,2430.0,1344.0,176.0
2022-05-26,1845.0,1275.0,199.0
2022-05-27,1877.0,1239.0,200.0
2022-05-28,1645.0,1114.0,198.0
2022-05-29,1155.0,890.0,200.0
2022-05-30,1325.0,1118.0,194.0
2022-05-31,1451.0,1010.0,133.0
2022-06-01,1809.0,1047.0,126.0
2022-06-02,1877.0,2208.0,182.0
2022-06-03,1844.0,1039.0,225.0
2022-06-04,1591.0,881.0,213.0
2022-06-05,1358.0,685.0,218.0
2022-06-06,1330.0,806.0,179.0
2022-06-07,1128.0,960.0,168.0
2022-06-08,1518.0,913.0,192.0
2022-06-09,1887.0,802.0,252.0
2022-06-10,0.0,961.0,0.0
2022-06-11,3875.0,1563.0,578.0
2022-06-12,1571.0,568.0,308.0
2022-06-13,2092.0,617.0,386.0
2022-06-14,1922.0,856.0,257.0
2022-06-15,2320.0,866.0,239.0
2022-06-16,2033.0,774.0,425.0
2022-06-17,2130.0,1483.0,0.0
2022-06-18,2127.0,699.0,1123.0
2022-06-19,1690.0,533.0,612.0
2022-06-20,2093.0,521.0,527.0
2022-06-21,1921.0,748.0,409.0
2022-06-22,2425.0,0.0,593.0
2022-06-23,2796.0,0.0,716.0
2022-06-24,2512.0,3325.0,0.0
2022-06-25,2302.0,657.0,1519.0
2022-06-26,2003.0,557.0,848.0
2022-06-27,1894.0,637.0,867.0
2022-06-28,2025.0,769.0,576.0
2022-06-29,2605.0,777.0,779.0
2022-06-30,2867.0,839.0,1309.0
2022-07-01,2773.0,927.0,0.0
2022-07-02,2527.0,730.0,2541.0
2022-07-03,0.0,0.0,0.0
2022-07-04,2536.0,512.0,1250.0
2022-07-05,1918.0,685.0,1115.0
2022-07-06,2932.0,989.0,757.0
2022-07-07,3561.0,914.0,1125.0
2022-07-08,4020.0,913.0,1936.0
2022-07-09,3589.0,802.0,0.0
2022-07-10,2799.0,1406.0,3318.0
2022-07-11,3264.0,465.0,1945.0
2022-07-12,2417.0,568.0,1656.0
2022-07-13,2345.0,873.0,1360.0
2022-07-14,3934.0,1003.0,1601.0
2022-07-15,4098.0,932.0,2371.0
2022-07-16,5210.0,956.0,0.0
2022-07-17,5047.0,705.0,5159.0
2022-07-18,3956.0,745.0,2557.0
2022-07-19,3080.0,30.0,2283.0
2022-07-20,3902.0,1908.0,1705.0
2022-07-21,5685.0,1161.0,2073.0
2022-07-22,4587.0,0.0,2828.0
2022-07-23,3880.0,0.0,0.0
2022-07-24,4816.0,3506.0,6890.0
2022-07-25,2720.0,748.0,3748.0
2022-07-26,3300.0,0.0,2777.0
2022-07-27,4759.0,2356.0,2359.0
2022-07-28,4503.0,2676.0,2727.0
2022-07-29,3926.0,0.0,3858.0
2022-07-30,4860.0,0.0,0.0
2022-07-31,4271.0,1699.0,8122.0
2022-08-01,2783.0,3475.0,4157.0
2022-08-02,3213.0,2855.0,3551.0
2022-08-03,4204.0,2017.0,2646.0
2022-08-04,5330.0,2096.0,3048.0
2022-08-05,4413.0,404846.0,4439.0
2022-08-06,0.0,0.0,0.0
2022-08-07,8611.0,156169.0,9025.0
2022-08-08,2728.0,1381.0,4619.0
2022-08-09,2863.0,1705.0,4201.0
2022-08-10,3083.0,2340.0,2617.0
2022-08-11,4896.0,2010.0,3176.0
2022-08-12,4831.0,6775.0,4533.0
2022-08-13,3943.0,1815.0,0.0
2022-08-14,4334.0,2192.0,9279.0
2022-08-15,3045.0,1429.0,4179.0
2022-08-16,2437.0,1695.0,3491.0
2022-08-17,3429.0,2983.0,2622.0
2022-08-18,3516.0,2814.0,2899.0
2022-08-19,4071.0,3295.0,3758.0
2022-08-20,3490.0,0.0,0.0
2022-08-21,2798.0,5687.0,7453.0
2022-08-22,2464.0,1561.0,3600.0
2022-08-23,2078.0,2197.0,3041.0
2022-08-24,2722.0,3252.0,1652.0
2022-08-25,2636.0,3591.0,3491.0
2022-08-26,3206.0,3346.0,3126.0
2022-08-27,3118.0,0.0,0.0
2022-08-28,2491.0,5392.0,5252.0
2022-08-29,2191.0,1705.0,2214.0
2022-08-30,1946.0,2409.0,2525.0
2022-08-31,2144.0,3241.0,1609.0
2022-09-01,2340.0,2727.0,1519.0
2022-09-02,2356.0,2680.0,3767.0
2022-09-03,2328.0,0.0,0.0
2022-09-04,2244.0,3144.0,5140.0
2022-09-05,1904.0,1391.0,2274.0
2022-09-06,1486.0,2161.0,2143.0
2022-09-07,2067.0,3699.0,1277.0
2022-09-08,2428.0,3878.0,1687.0
2022-09-09,2226.0,3191.0,2404.0
2022-09-10,1990.0,3649.0,7375.0
2022-09-11,1971.0,2498.0,0.0
2022-09-12,1483.0,1643.0,0.0
2022-09-13,1847.0,2013.0,1941.0
2022-09-14,1942.0,3301.0,1580.0
2022-09-15,2431.0,3107.0,1617.0
2022-09-16,2375.0,2965.0,2141.0
2022-09-17,0.0,3080.0,4790.0
2022-09-18,3549.0,2479.0,0.0
2022-09-19,1639.0,1891.0,2282.0
2022-09-20,1307.0,1778.0,3118.0
2022-09-21,1667.0,3177.0,1508.0
2022-09-22,2111.0,2287.0,1883.0
2022-09-23,2245.0,1928.0,2702.0
2022-09-24,2070.0,1319.0,0.0
2022-09-25,1924.0,2402.0,4864.0
2022-09-26,1608.0,961.0,3517.0
2022-09-27,1186.0,1432.0,1901.0
2022-09-28,1552.0,1588.0,1552.0
2022-09-29,2445.0,1587.0,1377.0
2022-09-30,1867.0,978.0,2536.0
2022-10-01,2007.0,1470.0,0.0
2022-10-02,1626.0,672.0,6203.0
2022-10-03,1360.0,490.0,2022.0
2022-10-04,1244.0,796.0,1974.0
2022-10-05,1483.0,1020.0,1257.0
2022-10-06,1722.0,1195.0,1765.0
2022-10-07,1794.0,0.0,2562.0
2022-10-08,1788.0,437.0,0.0
2022-10-09,1627.0,1395.0,4415.0
2022-10-10,1453.0,1053.0,2117.0
2022-10-11,1241.0,1045.0,2020.0
2022-10-12,1291.0,1226.0,1567.0
2022-10-13,1628.0,1196.0,1533.0
2022-10-14,2090.0,0.0,2883.0
2022-10-15,2231.0,1660.0,0.0
2022-10-16,2023.0,732.0,4760.0
2022-10-17,1712.0,325.0,2233.0
2022-10-18,1210.0,623.0,1955.0
2022-10-19,1873.0,673.0,1105.0
2022-10-20,2295.0,1337.0,1392.0
2022-10-21,2561.0,541.0,2227.0
2022-10-22,2256.0,582.0,0.0
2022-10-23,2618.0,475.0,3493.0
2022-10-24,2054.0,158.0,1584.0
2022-10-25,1737.0,546.0,1242.0
2022-10-26,1743.0,514.0,945.0
2022-10-27,2136.0,826.0,1027.0
2022-10-28,2762.0,484.0,1379.0
2022-10-29,3189.0,2549.0,0.0
2022-10-30,3129.0,263.0,2863.0
2022-10-31,3296.0,305.0,1277.0
2022-11-01,2913.0,0.0,1115.0
2022-11-02,2913.0,411.0,584.0
2022-11-03,3969.0,1206.0,788.0
2022-11-04,4711.0,819.0,782.0
2022-11-05,4360.0,359.0,0.0
2022-11-06,4621.0,339.0,1821.0
2022-11-07,3913.0,241.0,1017.0
2022-11-08,2521.0,365.0,1458.0
2022-11-09,3781.0,442.0,696.0
2022-11-10,3267.0,468.0,1145.0
2022-11-11,3436.0,416.0,1267.0
2022-11-12,2882.0,630.0,0.0
2022-11-13,3245.0,277.0,2356.0
2022-11-14,2234.0,242.0,1759.0
2022-11-15,1749.0,203.0,1015.0
2022-11-16,2852.0,581.0,986.0
2022-11-17,3304.0,502.0,819.0
2022-11-18,3457.0,509.0,1153.0
2022-11-19,3037.0,259.0,0.0
2022-11-20,2450.0,435.0,2727.0
2022-11-21,1633.0,274.0,1103.0
2022-11-22,2121.0,370.0,817.0
2022-11-23,2516.0,316.0,710.0
2022-11-24,3537.0,546.0,576.0
2022-11-25,2877.0,489.0,1141.0
2022-11-26,3024.0,574.0,0.0
2022-11-27,2898.0,427.0,3155.0
2022-11-28,2022.0,358.0,1219.0
2022-11-29,2465.0,333.0,1111.0
2022-11-30,1672.0,558.0,673.0
2022-12-01,1737.0,485.0,950.0
2022-12-02,2375.0,581.0,1238.0
2022-12-03,1866.0,635.0,0.0
2022-12-04,2421.0,393.0,2303.0
2022-12-05,1502.0,205.0,1191.0
2022-12-06,1576.0,427.0,1012.0
2022-12-07,1649.0,362.0,910.0
2022-12-08,1682.0,500.0,912.0
2022-12-09,1616.0,528.0,1483.0
2022-12-10,1215.0,498.0,0.0
2022-12-11,1697.0,408.0,2550.0
2022-12-12,867.0,194.0,1022.0
2022-12-13,809.0,383.0,1145.0
2022-12-14,1040.0,366.0,670.0
2022-12-15,1241.0,320.0,1038.0
2022-12-16,1161.0,0.0,1184.0
2022-12-17,993.0,723.0,1233.0
2022-12-18,1138.0,319.0,1066.0
2022-12-19,847.0,177.0,1000.0
2022-12-20,721.0,234.0,737.0
2022-12-21,816.0,206.0,639.0
2022-12-22,984.0,200.0,696.0
2022-12-23,858.0,0.0,1031.0
2022-12-24,1298.0,526.0,0.0
2022-12-25,766.0,109.0,0.0
2022-12-26,213.0,0.0,2186.0
2022-12-27,480.0,71.0,636.0
2022-12-28,423.0,163.0,211.0
2022-12-29,480.0,211.0,257.0
2022-12-30,679.0,366.0,0.0
2022-12-31,583.0,131.0,0.0
2023-01-01,513.0,87.0,0.0
2023-01-02,420.0,0.0,2145.0
2023-01-03,361.0,105.0,369.0
2023-01-04,332.0,72.0,44.0
2023-01-05,433.0,83.0,234.0
2023-01-06,571.0,80.0,459.0
2023-01-07,543.0,75.0,0.0
2023-01-08,571.0,65.0,1301.0
2023-01-09,405.0,52.0,370.0
2023-01-10,383.0,71.0,512.0
2023-01-11,380.0,77.0,228.0
2023-01-12,367.0,35.0,519.0
2023-01-13,383.0,88.0,307.0
2023-01-14,320.0,55.0,0.0
2023-01-15,287.0,29.0,861.0
2023-01-16,244.0,22.0,306.0
2023-01-17,227.0,27.0,165.0
2023-01-18,350.0,46.0,247.0
2023-01-19,371.0,41.0,174.0
2023-01-20,318.0,30.0,251.0
2023-01-21,285.0,17.0,0.0
2023-01-22,293.0,17.0,413.0
2023-01-23,309.0,11.0,293.0
2023-01-24,142.0,3.0,215.0
2023-01-25,101.0,7.0,22.0
2023-01-26,132.0,9.0,213.0
2023-01-27,172.0,17.0,181.0
2023-01-28,236.0,12.0,0.0
2023-01-29,258.0,18.0,257.0
2023-01-30,269.0,13.0,212.0
2023-01-31,202.0,74.0,157.0
2023-02-01,251.0,15.0,141.0
2023-02-02,325.0,11.0,104.0
2023-02-03,324.0,0.0,145.0
2023-02-04,340.0,51.0,0.0
2023-02-05,202.0,7.0,286.0
2023-02-06,211.0,0.0,0.0
2023-02-07,175.0,11.0,123.0
2023-02-08,184.0,14.0,67.0
2023-02-09,189.0,19.0,157.0
2023-02-10,269.0,17.0,162.0
2023-02-11,255.0,13.0,0.0
2023-02-12,259.0,11.0,169.0
2023-02-13,160.0,41.0,279.0
2023-02-14,164.0,12.0,74.0
2023-02-15,200.0,50.0,57.0
2023-02-16,237.0,19.0,76.0
2023-02-17,281.0,13.0,119.0
2023-02-18,241.0,13.0,0.0
2023-02-19,212.0,7.0,309.0
2023-02-20,186.0,4.0,50.0
2023-02-21,167.0,15.0,97.0
2023-02-22,184.0,9.0,133.0
2023-02-23,229.0,24.0,0.0
2023-02-24,224.0,12.0,150.0
2023-02-25,172.0,11.0,0.0
2023-02-26,205.0,10.0,308.0
2023-02-27,207.0,10.0,22.0
2023-02-28,190.0,4.0,88.0
2023-03-01,206.0,12.0,67.0
2023-03-02,217.0,9.0,107.0
2023-03-03,244.0,11.0,166.0
2023-03-04,170.0,13.0,0.0
2023-03-05,204.0,0.0,288.0
2023-03-06,164.0,16.0,134.0
2023-03-07,188.0,0.0,104.0
2023-03-08,226.0,20.0,73.0
2023-03-09,235.0,8.0,121.0
2023-03-10,279.0,18.0,162.0
2023-03-11,0.0,14.0,0.0
2023-03-12,474.0,7.0,296.0
2023-03-13,0.0,4.0,147.0
2023-03-14,0.0,9.0,132.0
2023-03-15,0.0,8.0,97.0
2023-03-16,0.0,25.0,95.0
2023-03-17,0.0,20.0,261.0
2023-03-18,0.0,11.0,0.0
2023-03-19,1848.0,6.0,329.0
2023-03-20,0.0,23.0,174.0
2023-03-21,0.0,7.0,64.0
2023-03-22,0.0,11.0,178.0
2023-03-23,0.0,18.0,139.0
2023-03-24,0.0,12.0,137.0
2023-03-25,0.0,8.0,0.0
2023-03-26,2228.0,8.0,471.0
2023-03-27,0.0,7.0,210.0
2023-03-28,0.0,10.0,215.0
2023-03-29,0.0,16.0,151.0
2023-03-30,0.0,19.0,172.0
2023-03-31,0.0,30.0,237.0
2023-04-01,0.0,16.0,0.0
2023-04-02,3069.0,15.0,556.0
2023-04-03,0.0,10.0,688.0
2023-04-04,0.0,40.0,0.0
2023-04-05,0.0,37.0,217.0
2023-04-06,0.0,51.0,0.0
2023-04-07,0.0,43.0,0.0
2023-04-08,0.0,82.0,0.0
2023-04-09,4574.0,122.0,1083.0
2023-04-10,0.0,45.0,162.0
2023-04-11,0.0,113.0,165.0
2023-04-12,0.0,183.0,190.0
2023-04-13,0.0,261.0,223.0
2023-04-14,0.0,497.0,385.0
2023-04-15,0.0,780.0,0.0
2023-04-16,4268.0,776.0,900.0
2023-04-17,0.0,716.0,429.0
2023-04-18,881.0,1031.0,378.0
2023-04-19,0.0,1525.0,266.0
2023-04-20,0.0,2159.0,357.0
2023-04-21,0.0,2461.0,465.0
2023-04-22,0.0,2474.0,543.0
2023-04-23,4817.0,2338.0,0.0
2023-04-24,0.0,1718.0,1001.0
2023-04-25,0.0,1907.0,429.0
2023-04-26,0.0,2501.0,315.0
2023-04-27,0.0,2731.0,506.0
2023-04-28,0.0,2958.0,781.0
2023-04-29,0.0,3094.0,0.0
2023-04-30,4817.0,1893.0,858.0
2023-05-01,146.0,1986.0,304.0
2023-05-02,0.0,1243.0,2467.0
2023-05-03,0.0,1202.0,843.0
2023-05-04,0.0,1202.0,867.0
2023-05-05,0.0,2233.0,1190.0
2023-05-06,0.0,3399.0,0.0
2023-05-07,0.0,2804.0,3343.0
2023-05-08,7596.0,1952.0,1920.0
2023-05-09,0.0,2055.0,1545.0
2023-05-10,0.0,2122.0,1165.0
2023-05-11,0.0,2507.0,1476.0
2023-05-12,0.0,2823.0,1940.0
2023-05-13,0.0,2439.0,0.0
2023-05-14,0.0,1738.0,4179.0
2023-05-15,12209.0,1050.0,2109.0
2023-05-16,0.0,1987.0,1723.0
2023-05-17,0.0,2015.0,1088.0
2023-05-18,0.0,2043.0,1503.0
2023-05-19,0.0,1927.0,2014.0
2023-05-20,0.0,1980.0,0.0
2023-05-21,0.0,1190.0,4186.0
2023-05-22,6439.0,979.0,1912.0
2023-05-23,0.0,1222.0,1637.0
2023-05-24,0.0,1438.0,1002.0
2023-05-25,0.0,1081.0,1523.0
2023-05-26,0.0,1175.0,1854.0
2023-05-27,0.0,1043.0,0.0
2023-05-28,0.0,840.0,3796.0
2023-05-29,5801.0,341.0,1855.0
2023-05-30,0.0,846.0,1385.0
2023-05-31,0.0,652.0,855.0
2023-06-01,0.0,1233.0,1279.0
2023-06-02,0.0,950.0,0.0
2023-06-03,0.0,744.0,2978.0
2023-06-04,0.0,280.0,1337.0
2023-06-05,4523.0,468.0,1272.0
2023-06-06,0.0,0.0,1104.0
2023-06-07,0.0,0.0,676.0
2023-06-08,0.0,1651.0,898.0
2023-06-09,0.0,0.0,1131.0
2023-06-10,0.0,795.0,1102.0
2023-06-11,0.0,0.0,878.0
2023-06-12,760.0,317.0,841.0
2023-06-13,0.0,171.0,727.0
2023-06-14,0.0,199.0,418.0
2023-06-15,0.0,238.0,468.0
2023-06-16,0.0,329.0,528.0
2023-06-17,0.0,265.0,812.0
2023-06-18,0.0,251.0,600.0
2023-06-19,0.0,55.0,726.0
2023-06-20,0.0,129.0,505.0
2023-06-21,0.0,137.0,339.0
2023-06-22,0.0,115.0,497.0
2023-06-23,0.0,140.0,584.0
2023-06-24,0.0,147.0,532.0
2023-06-25,3433.0,57.0,464.0
2023-06-26,0.0,29.0,521.0
2023-06-27,0.0,113.0,423.0
2023-06-28,0.0,75.0,297.0
2023-06-29,0.0,125.0,385.0
2023-06-30,0.0,93.0,503.0
2023-07-01,0.0,79.0,397.0
2023-07-02,0.0,35.0,319.0
2023-07-03,2698.0,27.0,423.0
2023-07-04,0.0,85.0,0.0
2023-07-05,0.0,61.0,0.0
2023-07-06,0.0,64.0,0.0
2023-07-07,0.0,57.0,0.0
2023-07-08,0.0,57.0,0.0
2023-07-09,0.0,86.0,0.0
2023-07-10,1548.0,24.0,2510.0
2023-07-11,0.0,39.0,0.0
2023-07-12,0.0,47.0,0.0
2023-07-13,0.0,49.0,0.0
2023-07-14,0.0,36.0,0.0
2023-07-15,0.0,60.0,0.0
2023-07-16,0.0,32.0,0.0
2023-07-17,1222.0,27.0,1938.0
2023-07-18,0.0,50.0,0.0
2023-07-19,0.0,29.0,0.0
2023-07-20,0.0,63.0,0.0
2023-07-21,0.0,33.0,0.0
2023-07-22,0.0,36.0,0.0
2023-07-23,0.0,41.0,0.0
2023-07-24,1202.0,27.0,1671.0
2023-07-25,0.0,55.0,0.0
2023-07-26,0.0,27.0,0.0
2023-07-27,0.0,20.0,0.0
2023-07-28,0.0,24.0,0.0
2023-07-29,0.0,,0.0
2023-07-30,0.0,70.0,0.0
2023-07-31,958.0,14.0,1302.0
2023-08-01,0.0,28.0,0.0
2023-08-02,0.0,43.0,0.0
2023-08-03,0.0,26.0,0.0
2023-08-04,0.0,25.0,0.0
2023-08-05,0.0,31.0,0.0
2023-08-06,0.0,13.0,557.0
2023-08-07,934.0,19.0,154.0
2023-08-08,0.0,24.0,0.0
2023-08-09,0.0,32.0,0.0
2023-08-10,0.0,39.0,0.0
2023-08-11,0.0,27.0,0.0
2023-08-12,0.0,59.0,0.0
2023-08-13,0.0,26.0,0.0
2023-08-14,695.0,14.0,
2023-08-15,0.0,20.0,0.0
2023-08-16,0.0,38.0,0.0
2023-08-17,0.0,51.0,0.0
2023-08-18,0.0,39.0,0.0
2023-08-19,0.0,17.0,0.0
2023-08-20,0.0,21.0,0.0
2023-08-21,710.0,15.0,342.0
2023-08-22,0.0,44.0,0.0
2023-08-23,0.0,51.0,0.0
2023-08-24,0.0,50.0,0.0
2023-08-25,0.0,23.0,0.0
2023-08-26,0.0,73.0,0.0
2023-08-27,0.0,23.0,0.0
2023-08-28,696.0,14.0,623.0
2023-08-29,0.0,33.0,0.0
2023-08-30,0.0,39.0,0.0
2023-08-31,0.0,51.0,0.0
2023-09-01,0.0,38.0,0.0
2023-09-02,0.0,42.0,0.0
2023-09-03,537.0,12.0,688.0
2023-09-04,0.0,12.0,138.0
2023-09-05,0.0,19.0,0.0
2023-09-06,0.0,32.0,0.0
2023-09-07,0.0,81.0,0.0
2023-09-08,0.0,0.0,0.0
2023-09-09,0.0,63.0,0.0
2023-09-10,680.0,63.0,0.0
2023-09-11,0.0,5.0,988.0
2023-09-12,0.0,29.0,0.0
2023-09-13,0.0,43.0,0.0
2023-09-14,0.0,29.0,0.0
2023-09-15,0.0,30.0,0.0
2023-09-16,0.0,39.0,0.0
2023-09-17,728.0,15.0,0.0
2023-09-18,0.0,21.0,962.0
2023-09-19,0.0,27.0,0.0
2023-09-20,0.0,41.0,0.0
2023-09-21,0.0,24.0,0.0
2023-09-22,0.0,28.0,0.0
2023-09-23,0.0,47.0,0.0
2023-09-24,691.0,11.0,0.0
2023-09-25,0.0,6.0,1141.0
2023-09-26,0.0,28.0,0.0
2023-09-27,0.0,26.0,0.0
2023-09-28,0.0,18.0,0.0
2023-09-29,0.0,18.0,0.0
2023-09-30,0.0,21.0,0.0
2023-10-01,783.0,10.0,0.0
